Topic,Characteristic,Note,Total
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165,105260
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,11690
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,27850
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,65720
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,31510
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,5085
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,2480
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,2605
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,23935
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,2485
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,34210
"Highest certificate, diploma or degree",      Bachelor's degree,,23070
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,2035
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,900
"Highest certificate, diploma or degree",      Master's degree,,7145
"Highest certificate, diploma or degree",      Earned doctorate,171,1065
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165,64305
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,3235
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,13725
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,47345
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,21015
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,2880
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,1355
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,1530
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,16655
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,1475
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,26330
"Highest certificate, diploma or degree",      Bachelor's degree,,17785
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,1550
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,615
"Highest certificate, diploma or degree",      Master's degree,,5655
"Highest certificate, diploma or degree",      Earned doctorate,171,725
Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data,172,105260
Major field of study - Classification of Instructional Programs (CIP) 2021,"  No postsecondary certificate, diploma or degree",173,39540
Major field of study - Classification of Instructional Programs (CIP) 2021,  Education,,4080
Major field of study - Classification of Instructional Programs (CIP) 2021,    13. Education,,4080
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Visual and performing arts, and communications technologies",,2825
Major field of study - Classification of Instructional Programs (CIP) 2021,    10. Communications technologies/technicians and support services,,270
Major field of study - Classification of Instructional Programs (CIP) 2021,    50. Visual and performing arts,,2555
Major field of study - Classification of Instructional Programs (CIP) 2021,  Humanities,,3985
Major field of study - Classification of Instructional Programs (CIP) 2021,"    16. Indigenous and foreign languages, literatures, and linguistics",,295
Major field of study - Classification of Instructional Programs (CIP) 2021,    23. English language and literature/letters,,1030
Major field of study - Classification of Instructional Programs (CIP) 2021,"    24. Liberal arts and sciences, general studies and humanities",,1085
Major field of study - Classification of Instructional Programs (CIP) 2021,    30A Interdisciplinary humanities,174,135
Major field of study - Classification of Instructional Programs (CIP) 2021,    38. Philosophy and religious studies,,210
Major field of study - Classification of Instructional Programs (CIP) 2021,    39. Theology and religious vocations,,295
Major field of study - Classification of Instructional Programs (CIP) 2021,    54. History,,730
Major field of study - Classification of Instructional Programs (CIP) 2021,    55. French language and literature/lettersCAN,,205
Major field of study - Classification of Instructional Programs (CIP) 2021,  Social and behavioural sciences and law,,9525
Major field of study - Classification of Instructional Programs (CIP) 2021,"    05. Area, ethnic, cultural, gender, and group studies",,90
Major field of study - Classification of Instructional Programs (CIP) 2021,"    09. Communication, journalism and related programs",,1275
Major field of study - Classification of Instructional Programs (CIP) 2021,    19. Family and consumer sciences/human sciences,,1320
Major field of study - Classification of Instructional Programs (CIP) 2021,    22. Legal professions and studies,,1065
Major field of study - Classification of Instructional Programs (CIP) 2021,    30B Interdisciplinary social and behavioural sciences,175,285
Major field of study - Classification of Instructional Programs (CIP) 2021,    42. Psychology,,1590
Major field of study - Classification of Instructional Programs (CIP) 2021,    45. Social sciences,,3905
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Business, management and public administration",,15810
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.16 Accounting and computer science,,35
Major field of study - Classification of Instructional Programs (CIP) 2021,    44. Public administration and social service professions,,990
Major field of study - Classification of Instructional Programs (CIP) 2021,"    52. Business, management, marketing and related support services",,14785
Major field of study - Classification of Instructional Programs (CIP) 2021,  Physical and life sciences and technologies,,2715
Major field of study - Classification of Instructional Programs (CIP) 2021,    26. Biological and biomedical sciences,,1110
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.01 Biological and physical sciences,,635
Major field of study - Classification of Instructional Programs (CIP) 2021,    30C Other interdisciplinary physical and life sciences,176,45
Major field of study - Classification of Instructional Programs (CIP) 2021,    40. Physical sciences,,810
Major field of study - Classification of Instructional Programs (CIP) 2021,    41. Science technologies/technicians,,120
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Mathematics, computer and information sciences",,2910
Major field of study - Classification of Instructional Programs (CIP) 2021,    11. Computer and information sciences and support services,,2110
Major field of study - Classification of Instructional Programs (CIP) 2021,    25. Library science,,225
Major field of study - Classification of Instructional Programs (CIP) 2021,    27. Mathematics and statistics,,500
Major field of study - Classification of Instructional Programs (CIP) 2021,"    30D Interdisciplinary mathematics, computer and information sciences",177,75
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Architecture, engineering, and related trades",,11105
Major field of study - Classification of Instructional Programs (CIP) 2021,    04. Architecture and related services,,670
Major field of study - Classification of Instructional Programs (CIP) 2021,    14. Engineering,,3445
Major field of study - Classification of Instructional Programs (CIP) 2021,    15. Engineering/engineering-related technologies/technicians,,2760
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.12 Historic preservation and conservation,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,    46. Construction trades,,1665
Major field of study - Classification of Instructional Programs (CIP) 2021,    47. Mechanic and repair technologies/technicians,,1550
Major field of study - Classification of Instructional Programs (CIP) 2021,    48. Precision production,,1005
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Agriculture, natural resources and conservation",,980
Major field of study - Classification of Instructional Programs (CIP) 2021,    01. Agricultural and veterinary sciences/services/operations and related fields,178,565
Major field of study - Classification of Instructional Programs (CIP) 2021,    03. Natural resources and conservation,,415
Major field of study - Classification of Instructional Programs (CIP) 2021,  Health and related fields,,8705
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.37 Design for human health,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,"    31. Parks, recreation, leisure, fitness, and kinesiology",,1175
Major field of study - Classification of Instructional Programs (CIP) 2021,    51. Health professions and related programs,178,7180
Major field of study - Classification of Instructional Programs (CIP) 2021,    60. Health professions residency/fellowship programs,,25
Major field of study - Classification of Instructional Programs (CIP) 2021,    61. Medical residency/fellowship programs,,325
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Personal, protective and transportation services",,3060
Major field of study - Classification of Instructional Programs (CIP) 2021,"    12. Culinary, entertainment, and personal services",,1540
