Topic,Characteristic,Note,Total
Secondary (high) school diploma or equivalency certificate,Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data,165,181545
Secondary (high) school diploma or equivalency certificate,  No high school diploma or equivalency certificate,,17670
Secondary (high) school diploma or equivalency certificate,  With high school diploma or equivalency certificate,166,163870
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165,283405
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,43655
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,71355
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,168390
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,57225
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,7030
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,3975
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,3055
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,40775
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,9420
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,111165
"Highest certificate, diploma or degree",      Bachelor's degree,,76220
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,6305
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,2785
"Highest certificate, diploma or degree",      Master's degree,,23330
"Highest certificate, diploma or degree",      Earned doctorate,171,2530
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165,181540
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,16515
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,35540
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,129490
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,41110
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,4495
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,2545
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,1945
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,29905
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,6715
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,88380
"Highest certificate, diploma or degree",      Bachelor's degree,,59555
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,4690
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,2270
"Highest certificate, diploma or degree",      Master's degree,,19860
"Highest certificate, diploma or degree",      Earned doctorate,171,2005
Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data,172,283400
Major field of study - Classification of Instructional Programs (CIP) 2021,"  No postsecondary certificate, diploma or degree",173,115010
Major field of study - Classification of Instructional Programs (CIP) 2021,  Education,,7610
Major field of study - Classification of Instructional Programs (CIP) 2021,    13. Education,,7610
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Visual and performing arts, and communications technologies",,5695
Major field of study - Classification of Instructional Programs (CIP) 2021,    10. Communications technologies/technicians and support services,,535
Major field of study - Classification of Instructional Programs (CIP) 2021,    50. Visual and performing arts,,5160
Major field of study - Classification of Instructional Programs (CIP) 2021,  Humanities,,9360
Major field of study - Classification of Instructional Programs (CIP) 2021,"    16. Indigenous and foreign languages, literatures, and linguistics",,1185
Major field of study - Classification of Instructional Programs (CIP) 2021,    23. English language and literature/letters,,2280
Major field of study - Classification of Instructional Programs (CIP) 2021,"    24. Liberal arts and sciences, general studies and humanities",,3365
Major field of study - Classification of Instructional Programs (CIP) 2021,    30A Interdisciplinary humanities,174,175
Major field of study - Classification of Instructional Programs (CIP) 2021,    38. Philosophy and religious studies,,445
Major field of study - Classification of Instructional Programs (CIP) 2021,    39. Theology and religious vocations,,735
Major field of study - Classification of Instructional Programs (CIP) 2021,    54. History,,825
Major field of study - Classification of Instructional Programs (CIP) 2021,    55. French language and literature/lettersCAN,,345
Major field of study - Classification of Instructional Programs (CIP) 2021,  Social and behavioural sciences and law,,19270
Major field of study - Classification of Instructional Programs (CIP) 2021,"    05. Area, ethnic, cultural, gender, and group studies",,220
Major field of study - Classification of Instructional Programs (CIP) 2021,"    09. Communication, journalism and related programs",,1900
Major field of study - Classification of Instructional Programs (CIP) 2021,    19. Family and consumer sciences/human sciences,,2495
Major field of study - Classification of Instructional Programs (CIP) 2021,    22. Legal professions and studies,,2620
Major field of study - Classification of Instructional Programs (CIP) 2021,    30B Interdisciplinary social and behavioural sciences,175,390
Major field of study - Classification of Instructional Programs (CIP) 2021,    42. Psychology,,2645
Major field of study - Classification of Instructional Programs (CIP) 2021,    45. Social sciences,,9005
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Business, management and public administration",,48250
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.16 Accounting and computer science,,80
Major field of study - Classification of Instructional Programs (CIP) 2021,    44. Public administration and social service professions,,1590
Major field of study - Classification of Instructional Programs (CIP) 2021,"    52. Business, management, marketing and related support services",,46580
Major field of study - Classification of Instructional Programs (CIP) 2021,  Physical and life sciences and technologies,,9525
Major field of study - Classification of Instructional Programs (CIP) 2021,    26. Biological and biomedical sciences,,3715
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.01 Biological and physical sciences,,2735
Major field of study - Classification of Instructional Programs (CIP) 2021,    30C Other interdisciplinary physical and life sciences,176,280
Major field of study - Classification of Instructional Programs (CIP) 2021,    40. Physical sciences,,2570
Major field of study - Classification of Instructional Programs (CIP) 2021,    41. Science technologies/technicians,,225
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Mathematics, computer and information sciences",,15545
Major field of study - Classification of Instructional Programs (CIP) 2021,    11. Computer and information sciences and support services,,11895
Major field of study - Classification of Instructional Programs (CIP) 2021,    25. Library science,,255
Major field of study - Classification of Instructional Programs (CIP) 2021,    27. Mathematics and statistics,,2870
Major field of study - Classification of Instructional Programs (CIP) 2021,"    30D Interdisciplinary mathematics, computer and information sciences",177,525
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Architecture, engineering, and related trades",,29290
Major field of study - Classification of Instructional Programs (CIP) 2021,    04. Architecture and related services,,1820
Major field of study - Classification of Instructional Programs (CIP) 2021,    14. Engineering,,17075
Major field of study - Classification of Instructional Programs (CIP) 2021,    15. Engineering/engineering-related technologies/technicians,,5180
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.12 Historic preservation and conservation,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,    46. Construction trades,,1815
Major field of study - Classification of Instructional Programs (CIP) 2021,    47. Mechanic and repair technologies/technicians,,2495
Major field of study - Classification of Instructional Programs (CIP) 2021,    48. Precision production,,905
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Agriculture, natural resources and conservation",,1770
Major field of study - Classification of Instructional Programs (CIP) 2021,    01. Agricultural and veterinary sciences/services/operations and related fields,178,1070
Major field of study - Classification of Instructional Programs (CIP) 2021,    03. Natural resources and conservation,,705
Major field of study - Classification of Instructional Programs (CIP) 2021,  Health and related fields,,17560
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.37 Design for human health,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,"    31. Parks, recreation, leisure, fitness, and kinesiology",,1400
Major field of study - Classification of Instructional Programs (CIP) 2021,    51. Health professions and related programs,178,15520
Major field of study - Classification of Instructional Programs (CIP) 2021,    60. Health professions residency/fellowship programs,,40
Major field of study - Classification of Instructional Programs (CIP) 2021,    61. Medical residency/fellowship programs,,600
