Topic,Characteristic,Note,Total
Secondary (high) school diploma or equivalency certificate,Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data,165,110265
Secondary (high) school diploma or equivalency certificate,  No high school diploma or equivalency certificate,,15090
Secondary (high) school diploma or equivalency certificate,  With high school diploma or equivalency certificate,166,95180
Secondary (high) school diploma or equivalency certificate,Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data,165,73480
Secondary (high) school diploma or equivalency certificate,  No high school diploma or equivalency certificate,,4835
Secondary (high) school diploma or equivalency certificate,  With high school diploma or equivalency certificate,166,68650
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165,110265
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,13870
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,29880
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,66515
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,33250
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,5340
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,2445
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,2895
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,25305
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,2605
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,33265
"Highest certificate, diploma or degree",      Bachelor's degree,,23315
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,2085
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,645
"Highest certificate, diploma or degree",      Master's degree,,6605
"Highest certificate, diploma or degree",      Earned doctorate,171,620
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165,73485
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,4140
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,16490
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,52855
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,25245
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,3695
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,1730
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,1965
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,19625
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,1925
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,27605
"Highest certificate, diploma or degree",      Bachelor's degree,,19055
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,1700
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,530
"Highest certificate, diploma or degree",      Master's degree,,5820
"Highest certificate, diploma or degree",      Earned doctorate,171,510
Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data,172,110265
Major field of study - Classification of Instructional Programs (CIP) 2021,"  No postsecondary certificate, diploma or degree",173,43750
Major field of study - Classification of Instructional Programs (CIP) 2021,  Education,,3910
Major field of study - Classification of Instructional Programs (CIP) 2021,    13. Education,,3910
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Visual and performing arts, and communications technologies",,2480
Major field of study - Classification of Instructional Programs (CIP) 2021,    10. Communications technologies/technicians and support services,,410
Major field of study - Classification of Instructional Programs (CIP) 2021,    50. Visual and performing arts,,2060
Major field of study - Classification of Instructional Programs (CIP) 2021,  Humanities,,3280
Major field of study - Classification of Instructional Programs (CIP) 2021,"    16. Indigenous and foreign languages, literatures, and linguistics",,300
Major field of study - Classification of Instructional Programs (CIP) 2021,    23. English language and literature/letters,,885
Major field of study - Classification of Instructional Programs (CIP) 2021,"    24. Liberal arts and sciences, general studies and humanities",,1065
Major field of study - Classification of Instructional Programs (CIP) 2021,    30A Interdisciplinary humanities,174,75
Major field of study - Classification of Instructional Programs (CIP) 2021,    38. Philosophy and religious studies,,165
Major field of study - Classification of Instructional Programs (CIP) 2021,    39. Theology and religious vocations,,215
Major field of study - Classification of Instructional Programs (CIP) 2021,    54. History,,485
Major field of study - Classification of Instructional Programs (CIP) 2021,    55. French language and literature/lettersCAN,,100
Major field of study - Classification of Instructional Programs (CIP) 2021,  Social and behavioural sciences and law,,9535
Major field of study - Classification of Instructional Programs (CIP) 2021,"    05. Area, ethnic, cultural, gender, and group studies",,110
Major field of study - Classification of Instructional Programs (CIP) 2021,"    09. Communication, journalism and related programs",,1110
Major field of study - Classification of Instructional Programs (CIP) 2021,    19. Family and consumer sciences/human sciences,,1360
Major field of study - Classification of Instructional Programs (CIP) 2021,    22. Legal professions and studies,,1690
Major field of study - Classification of Instructional Programs (CIP) 2021,    30B Interdisciplinary social and behavioural sciences,175,230
Major field of study - Classification of Instructional Programs (CIP) 2021,    42. Psychology,,1745
Major field of study - Classification of Instructional Programs (CIP) 2021,    45. Social sciences,,3290
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Business, management and public administration",,15685
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.16 Accounting and computer science,,15
Major field of study - Classification of Instructional Programs (CIP) 2021,    44. Public administration and social service professions,,1150
Major field of study - Classification of Instructional Programs (CIP) 2021,"    52. Business, management, marketing and related support services",,14525
Major field of study - Classification of Instructional Programs (CIP) 2021,  Physical and life sciences and technologies,,2745
Major field of study - Classification of Instructional Programs (CIP) 2021,    26. Biological and biomedical sciences,,1040
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.01 Biological and physical sciences,,775
Major field of study - Classification of Instructional Programs (CIP) 2021,    30C Other interdisciplinary physical and life sciences,176,105
Major field of study - Classification of Instructional Programs (CIP) 2021,    40. Physical sciences,,690
Major field of study - Classification of Instructional Programs (CIP) 2021,    41. Science technologies/technicians,,120
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Mathematics, computer and information sciences",,3525
Major field of study - Classification of Instructional Programs (CIP) 2021,    11. Computer and information sciences and support services,,2930
Major field of study - Classification of Instructional Programs (CIP) 2021,    25. Library science,,60
Major field of study - Classification of Instructional Programs (CIP) 2021,    27. Mathematics and statistics,,420
Major field of study - Classification of Instructional Programs (CIP) 2021,"    30D Interdisciplinary mathematics, computer and information sciences",177,115
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Architecture, engineering, and related trades",,11815
Major field of study - Classification of Instructional Programs (CIP) 2021,    04. Architecture and related services,,535
Major field of study - Classification of Instructional Programs (CIP) 2021,    14. Engineering,,3505
Major field of study - Classification of Instructional Programs (CIP) 2021,    15. Engineering/engineering-related technologies/technicians,,2820
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.12 Historic preservation and conservation,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,    46. Construction trades,,2100
Major field of study - Classification of Instructional Programs (CIP) 2021,    47. Mechanic and repair technologies/technicians,,2025
Major field of study - Classification of Instructional Programs (CIP) 2021,    48. Precision production,,825
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Agriculture, natural resources and conservation",,940
Major field of study - Classification of Instructional Programs (CIP) 2021,    01. Agricultural and veterinary sciences/services/operations and related fields,178,565
Major field of study - Classification of Instructional Programs (CIP) 2021,    03. Natural resources and conservation,,375
Major field of study - Classification of Instructional Programs (CIP) 2021,  Health and related fields,,8790
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.37 Design for human health,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,"    31. Parks, recreation, leisure, fitness, and kinesiology",,1150
