Topic,Characteristic,Note,Total
Secondary (high) school diploma or equivalency certificate,Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data,165,69705
Secondary (high) school diploma or equivalency certificate,  No high school diploma or equivalency certificate,,5825
Secondary (high) school diploma or equivalency certificate,  With high school diploma or equivalency certificate,166,63885
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165,102455
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,13840
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,29155
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,59470
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,29260
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,4320
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,2265
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,2055
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,22130
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,2810
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,30210
"Highest certificate, diploma or degree",      Bachelor's degree,,21210
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,1735
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,625
"Highest certificate, diploma or degree",      Master's degree,,6170
"Highest certificate, diploma or degree",      Earned doctorate,171,470
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165,69710
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,5115
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,16980
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,47615
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,22440
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,2990
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,1575
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,1420
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,17260
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,2185
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,25170
"Highest certificate, diploma or degree",      Bachelor's degree,,17340
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,1455
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,520
"Highest certificate, diploma or degree",      Master's degree,,5465
"Highest certificate, diploma or degree",      Earned doctorate,171,395
Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data,172,102460
Major field of study - Classification of Instructional Programs (CIP) 2021,"  No postsecondary certificate, diploma or degree",173,42995
Major field of study - Classification of Instructional Programs (CIP) 2021,  Education,,2620
Major field of study - Classification of Instructional Programs (CIP) 2021,    13. Education,,2620
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Visual and performing arts, and communications technologies",,1965
Major field of study - Classification of Instructional Programs (CIP) 2021,    10. Communications technologies/technicians and support services,,275
Major field of study - Classification of Instructional Programs (CIP) 2021,    50. Visual and performing arts,,1690
Major field of study - Classification of Instructional Programs (CIP) 2021,  Humanities,,3020
Major field of study - Classification of Instructional Programs (CIP) 2021,"    16. Indigenous and foreign languages, literatures, and linguistics",,220
Major field of study - Classification of Instructional Programs (CIP) 2021,    23. English language and literature/letters,,620
Major field of study - Classification of Instructional Programs (CIP) 2021,"    24. Liberal arts and sciences, general studies and humanities",,1225
Major field of study - Classification of Instructional Programs (CIP) 2021,    30A Interdisciplinary humanities,174,50
Major field of study - Classification of Instructional Programs (CIP) 2021,    38. Philosophy and religious studies,,150
Major field of study - Classification of Instructional Programs (CIP) 2021,    39. Theology and religious vocations,,240
Major field of study - Classification of Instructional Programs (CIP) 2021,    54. History,,370
Major field of study - Classification of Instructional Programs (CIP) 2021,    55. French language and literature/lettersCAN,,155
Major field of study - Classification of Instructional Programs (CIP) 2021,  Social and behavioural sciences and law,,7850
Major field of study - Classification of Instructional Programs (CIP) 2021,"    05. Area, ethnic, cultural, gender, and group studies",,90
Major field of study - Classification of Instructional Programs (CIP) 2021,"    09. Communication, journalism and related programs",,915
Major field of study - Classification of Instructional Programs (CIP) 2021,    19. Family and consumer sciences/human sciences,,1280
Major field of study - Classification of Instructional Programs (CIP) 2021,    22. Legal professions and studies,,1400
Major field of study - Classification of Instructional Programs (CIP) 2021,    30B Interdisciplinary social and behavioural sciences,175,160
Major field of study - Classification of Instructional Programs (CIP) 2021,    42. Psychology,,1225
Major field of study - Classification of Instructional Programs (CIP) 2021,    45. Social sciences,,2780
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Business, management and public administration",,15285
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.16 Accounting and computer science,,70
Major field of study - Classification of Instructional Programs (CIP) 2021,    44. Public administration and social service professions,,1345
Major field of study - Classification of Instructional Programs (CIP) 2021,"    52. Business, management, marketing and related support services",,13865
Major field of study - Classification of Instructional Programs (CIP) 2021,  Physical and life sciences and technologies,,2950
Major field of study - Classification of Instructional Programs (CIP) 2021,    26. Biological and biomedical sciences,,1255
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.01 Biological and physical sciences,,865
Major field of study - Classification of Instructional Programs (CIP) 2021,    30C Other interdisciplinary physical and life sciences,176,100
Major field of study - Classification of Instructional Programs (CIP) 2021,    40. Physical sciences,,600
Major field of study - Classification of Instructional Programs (CIP) 2021,    41. Science technologies/technicians,,125
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Mathematics, computer and information sciences",,4115
Major field of study - Classification of Instructional Programs (CIP) 2021,    11. Computer and information sciences and support services,,3490
Major field of study - Classification of Instructional Programs (CIP) 2021,    25. Library science,,100
Major field of study - Classification of Instructional Programs (CIP) 2021,    27. Mathematics and statistics,,405
Major field of study - Classification of Instructional Programs (CIP) 2021,"    30D Interdisciplinary mathematics, computer and information sciences",177,120
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Architecture, engineering, and related trades",,10455
Major field of study - Classification of Instructional Programs (CIP) 2021,    04. Architecture and related services,,465
Major field of study - Classification of Instructional Programs (CIP) 2021,    14. Engineering,,3540
Major field of study - Classification of Instructional Programs (CIP) 2021,    15. Engineering/engineering-related technologies/technicians,,2475
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.12 Historic preservation and conservation,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,    46. Construction trades,,1600
Major field of study - Classification of Instructional Programs (CIP) 2021,    47. Mechanic and repair technologies/technicians,,1675
Major field of study - Classification of Instructional Programs (CIP) 2021,    48. Precision production,,695
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Agriculture, natural resources and conservation",,695
Major field of study - Classification of Instructional Programs (CIP) 2021,    01. Agricultural and veterinary sciences/services/operations and related fields,178,475
Major field of study - Classification of Instructional Programs (CIP) 2021,    03. Natural resources and conservation,,215
Major field of study - Classification of Instructional Programs (CIP) 2021,  Health and related fields,,7850
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.37 Design for human health,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,"    31. Parks, recreation, leisure, fitness, and kinesiology",,685
Major field of study - Classification of Instructional Programs (CIP) 2021,    51. Health professions and related programs,178,7030
Major field of study - Classification of Instructional Programs (CIP) 2021,    60. Health professions residency/fellowship programs,,10
