Topic,Characteristic,Note,Total
Secondary (high) school diploma or equivalency certificate,  No high school diploma or equivalency certificate,,40560
Secondary (high) school diploma or equivalency certificate,  With high school diploma or equivalency certificate,166,312875
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165,532540
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,89500
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,152685
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,290355
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,128955
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,19545
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,10945
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,8600
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,92770
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,16640
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,161400
"Highest certificate, diploma or degree",      Bachelor's degree,,106370
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,10245
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,3635
"Highest certificate, diploma or degree",      Master's degree,,39045
"Highest certificate, diploma or degree",      Earned doctorate,171,2100
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165,353430
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,37460
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,86925
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,229035
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,93985
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,13975
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,7790
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,6180
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,68125
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,11890
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,135055
"Highest certificate, diploma or degree",      Bachelor's degree,,85950
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,8535
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,3165
"Highest certificate, diploma or degree",      Master's degree,,35635
"Highest certificate, diploma or degree",      Earned doctorate,171,1765
Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data,172,532540
Major field of study - Classification of Instructional Programs (CIP) 2021,"  No postsecondary certificate, diploma or degree",173,242185
Major field of study - Classification of Instructional Programs (CIP) 2021,  Education,,11345
Major field of study - Classification of Instructional Programs (CIP) 2021,    13. Education,,11345
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Visual and performing arts, and communications technologies",,6285
Major field of study - Classification of Instructional Programs (CIP) 2021,    10. Communications technologies/technicians and support services,,710
Major field of study - Classification of Instructional Programs (CIP) 2021,    50. Visual and performing arts,,5580
Major field of study - Classification of Instructional Programs (CIP) 2021,  Humanities,,21755
Major field of study - Classification of Instructional Programs (CIP) 2021,"    16. Indigenous and foreign languages, literatures, and linguistics",,1645
Major field of study - Classification of Instructional Programs (CIP) 2021,    23. English language and literature/letters,,3155
Major field of study - Classification of Instructional Programs (CIP) 2021,"    24. Liberal arts and sciences, general studies and humanities",,13600
Major field of study - Classification of Instructional Programs (CIP) 2021,    30A Interdisciplinary humanities,174,230
Major field of study - Classification of Instructional Programs (CIP) 2021,    38. Philosophy and religious studies,,655
Major field of study - Classification of Instructional Programs (CIP) 2021,    39. Theology and religious vocations,,615
Major field of study - Classification of Instructional Programs (CIP) 2021,    54. History,,1585
Major field of study - Classification of Instructional Programs (CIP) 2021,    55. French language and literature/lettersCAN,,265
Major field of study - Classification of Instructional Programs (CIP) 2021,  Social and behavioural sciences and law,,30675
Major field of study - Classification of Instructional Programs (CIP) 2021,"    05. Area, ethnic, cultural, gender, and group studies",,300
Major field of study - Classification of Instructional Programs (CIP) 2021,"    09. Communication, journalism and related programs",,2575
Major field of study - Classification of Instructional Programs (CIP) 2021,    19. Family and consumer sciences/human sciences,,6200
Major field of study - Classification of Instructional Programs (CIP) 2021,    22. Legal professions and studies,,5995
Major field of study - Classification of Instructional Programs (CIP) 2021,    30B Interdisciplinary social and behavioural sciences,175,585
Major field of study - Classification of Instructional Programs (CIP) 2021,    42. Psychology,,3765
Major field of study - Classification of Instructional Programs (CIP) 2021,    45. Social sciences,,11255
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Business, management and public administration",,76520
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.16 Accounting and computer science,,115
Major field of study - Classification of Instructional Programs (CIP) 2021,    44. Public administration and social service professions,,4155
Major field of study - Classification of Instructional Programs (CIP) 2021,"    52. Business, management, marketing and related support services",,72250
Major field of study - Classification of Instructional Programs (CIP) 2021,  Physical and life sciences and technologies,,16335
Major field of study - Classification of Instructional Programs (CIP) 2021,    26. Biological and biomedical sciences,,5810
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.01 Biological and physical sciences,,5735
Major field of study - Classification of Instructional Programs (CIP) 2021,    30C Other interdisciplinary physical and life sciences,176,195
Major field of study - Classification of Instructional Programs (CIP) 2021,    40. Physical sciences,,3820
Major field of study - Classification of Instructional Programs (CIP) 2021,    41. Science technologies/technicians,,775
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Mathematics, computer and information sciences",,23115
Major field of study - Classification of Instructional Programs (CIP) 2021,    11. Computer and information sciences and support services,,20460
Major field of study - Classification of Instructional Programs (CIP) 2021,    25. Library science,,255
Major field of study - Classification of Instructional Programs (CIP) 2021,    27. Mathematics and statistics,,2065
Major field of study - Classification of Instructional Programs (CIP) 2021,"    30D Interdisciplinary mathematics, computer and information sciences",177,335
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Architecture, engineering, and related trades",,54525
Major field of study - Classification of Instructional Programs (CIP) 2021,    04. Architecture and related services,,1635
Major field of study - Classification of Instructional Programs (CIP) 2021,    14. Engineering,,23165
Major field of study - Classification of Instructional Programs (CIP) 2021,    15. Engineering/engineering-related technologies/technicians,,13040
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.12 Historic preservation and conservation,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,    46. Construction trades,,5275
Major field of study - Classification of Instructional Programs (CIP) 2021,    47. Mechanic and repair technologies/technicians,,7650
Major field of study - Classification of Instructional Programs (CIP) 2021,    48. Precision production,,3750
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Agriculture, natural resources and conservation",,2960
Major field of study - Classification of Instructional Programs (CIP) 2021,    01. Agricultural and veterinary sciences/services/operations and related fields,178,2305
Major field of study - Classification of Instructional Programs (CIP) 2021,    03. Natural resources and conservation,,655
Major field of study - Classification of Instructional Programs (CIP) 2021,  Health and related fields,,35120
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.37 Design for human health,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,"    31. Parks, recreation, leisure, fitness, and kinesiology",,2110
Major field of study - Classification of Instructional Programs (CIP) 2021,    51. Health professions and related programs,178,32490
Major field of study - Classification of Instructional Programs (CIP) 2021,    60. Health professions residency/fellowship programs,,45
