Topic,Characteristic,Note,Total
Secondary (high) school diploma or equivalency certificate,  With high school diploma or equivalency certificate,166,62580
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165,92285
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,10710
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,21480
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,60090
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,22040
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,3040
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,1650
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,1395
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,16675
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,2320
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,38050
"Highest certificate, diploma or degree",      Bachelor's degree,,25050
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,2195
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,980
"Highest certificate, diploma or degree",      Master's degree,,9130
"Highest certificate, diploma or degree",      Earned doctorate,171,695
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165,66115
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,3050
"Highest certificate, diploma or degree",  High (secondary) school diploma or equivalency certificate,167,11635
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",,51430
"Highest certificate, diploma or degree",    Postsecondary certificate or diploma below bachelor level,,17685
"Highest certificate, diploma or degree",      Apprenticeship or trades certificate or diploma,,2250
"Highest certificate, diploma or degree",        Non-apprenticeship trades certificate or diploma,168,1180
"Highest certificate, diploma or degree",        Apprenticeship certificate,169,1070
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,13635
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,1800
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,33740
"Highest certificate, diploma or degree",      Bachelor's degree,,21850
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,1930
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,850
"Highest certificate, diploma or degree",      Master's degree,,8520
"Highest certificate, diploma or degree",      Earned doctorate,171,590
Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data,172,92285
Major field of study - Classification of Instructional Programs (CIP) 2021,"  No postsecondary certificate, diploma or degree",173,32195
Major field of study - Classification of Instructional Programs (CIP) 2021,  Education,,2785
Major field of study - Classification of Instructional Programs (CIP) 2021,    13. Education,,2785
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Visual and performing arts, and communications technologies",,1585
Major field of study - Classification of Instructional Programs (CIP) 2021,    10. Communications technologies/technicians and support services,,145
Major field of study - Classification of Instructional Programs (CIP) 2021,    50. Visual and performing arts,,1445
Major field of study - Classification of Instructional Programs (CIP) 2021,  Humanities,,3515
Major field of study - Classification of Instructional Programs (CIP) 2021,"    16. Indigenous and foreign languages, literatures, and linguistics",,240
Major field of study - Classification of Instructional Programs (CIP) 2021,    23. English language and literature/letters,,815
Major field of study - Classification of Instructional Programs (CIP) 2021,"    24. Liberal arts and sciences, general studies and humanities",,1515
Major field of study - Classification of Instructional Programs (CIP) 2021,    30A Interdisciplinary humanities,174,70
Major field of study - Classification of Instructional Programs (CIP) 2021,    38. Philosophy and religious studies,,205
Major field of study - Classification of Instructional Programs (CIP) 2021,    39. Theology and religious vocations,,150
Major field of study - Classification of Instructional Programs (CIP) 2021,    54. History,,385
Major field of study - Classification of Instructional Programs (CIP) 2021,    55. French language and literature/lettersCAN,,125
Major field of study - Classification of Instructional Programs (CIP) 2021,  Social and behavioural sciences and law,,7555
Major field of study - Classification of Instructional Programs (CIP) 2021,"    05. Area, ethnic, cultural, gender, and group studies",,45
Major field of study - Classification of Instructional Programs (CIP) 2021,"    09. Communication, journalism and related programs",,895
Major field of study - Classification of Instructional Programs (CIP) 2021,    19. Family and consumer sciences/human sciences,,1200
Major field of study - Classification of Instructional Programs (CIP) 2021,    22. Legal professions and studies,,1020
Major field of study - Classification of Instructional Programs (CIP) 2021,    30B Interdisciplinary social and behavioural sciences,175,165
Major field of study - Classification of Instructional Programs (CIP) 2021,    42. Psychology,,1250
Major field of study - Classification of Instructional Programs (CIP) 2021,    45. Social sciences,,2985
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Business, management and public administration",,16065
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.16 Accounting and computer science,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,    44. Public administration and social service professions,,725
Major field of study - Classification of Instructional Programs (CIP) 2021,"    52. Business, management, marketing and related support services",,15340
Major field of study - Classification of Instructional Programs (CIP) 2021,  Physical and life sciences and technologies,,3030
Major field of study - Classification of Instructional Programs (CIP) 2021,    26. Biological and biomedical sciences,,1280
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.01 Biological and physical sciences,,945
Major field of study - Classification of Instructional Programs (CIP) 2021,    30C Other interdisciplinary physical and life sciences,176,65
Major field of study - Classification of Instructional Programs (CIP) 2021,    40. Physical sciences,,645
Major field of study - Classification of Instructional Programs (CIP) 2021,    41. Science technologies/technicians,,100
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Mathematics, computer and information sciences",,4880
Major field of study - Classification of Instructional Programs (CIP) 2021,    11. Computer and information sciences and support services,,4040
Major field of study - Classification of Instructional Programs (CIP) 2021,    25. Library science,,85
Major field of study - Classification of Instructional Programs (CIP) 2021,    27. Mathematics and statistics,,595
Major field of study - Classification of Instructional Programs (CIP) 2021,"    30D Interdisciplinary mathematics, computer and information sciences",177,165
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Architecture, engineering, and related trades",,11025
Major field of study - Classification of Instructional Programs (CIP) 2021,    04. Architecture and related services,,590
Major field of study - Classification of Instructional Programs (CIP) 2021,    14. Engineering,,5655
Major field of study - Classification of Instructional Programs (CIP) 2021,    15. Engineering/engineering-related technologies/technicians,,2105
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.12 Historic preservation and conservation,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,    46. Construction trades,,870
Major field of study - Classification of Instructional Programs (CIP) 2021,    47. Mechanic and repair technologies/technicians,,1250
Major field of study - Classification of Instructional Programs (CIP) 2021,    48. Precision production,,555
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Agriculture, natural resources and conservation",,725
Major field of study - Classification of Instructional Programs (CIP) 2021,    01. Agricultural and veterinary sciences/services/operations and related fields,178,535
Major field of study - Classification of Instructional Programs (CIP) 2021,    03. Natural resources and conservation,,190
Major field of study - Classification of Instructional Programs (CIP) 2021,  Health and related fields,,6625
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.37 Design for human health,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,"    31. Parks, recreation, leisure, fitness, and kinesiology",,670
Major field of study - Classification of Instructional Programs (CIP) 2021,    51. Health professions and related programs,178,5750
Major field of study - Classification of Instructional Programs (CIP) 2021,    60. Health professions residency/fellowship programs,,15
Major field of study - Classification of Instructional Programs (CIP) 2021,    61. Medical residency/fellowship programs,,190
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Personal, protective and transportation services",,2275
Major field of study - Classification of Instructional Programs (CIP) 2021,"    12. Culinary, entertainment, and personal services",,975
